time,temperature_2m,name
2025-05-31T12:00,13.2,Sao Paulo
2025-05-31T13:00,15.1,Sao Paulo
2025-05-31T14:00,17.3,Sao Paulo
2025-05-31T15:00,19.2,Sao Paulo
2025-05-31T16:00,20.5,Sao Paulo
2025-05-31T17:00,21.5,Sao Paulo
2025-05-31T18:00,21.8,Sao Paulo
2025-05-31T19:00,21.3,Sao Paulo
2025-05-31T20:00,20.2,Sao Paulo
2025-05-31T21:00,19.0,Sao Paulo
2025-05-31T22:00,17.7,Sao Paulo
2025-05-31T23:00,16.3,Sao Paulo
2025-06-01T00:00,15.3,Sao Paulo
2025-06-01T01:00,14.8,Sao Paulo
2025-06-01T02:00,14.7,Sao Paulo
2025-06-01T03:00,14.5,Sao Paulo
2025-06-01T04:00,14.3,Sao Paulo
2025-06-01T05:00,14.0,Sao Paulo
2025-06-01T06:00,13.8,Sao Paulo
2025-06-01T07:00,13.6,Sao Paulo
2025-06-01T08:00,13.6,Sao Paulo
2025-06-01T09:00,13.7,Sao Paulo
2025-06-01T10:00,13.9,Sao Paulo
2025-06-01T11:00,14.2,Sao Paulo
2025-06-01T12:00,14.9,Sao Paulo
2025-06-01T13:00,16.3,Sao Paulo
2025-06-01T14:00,18.1,Sao Paulo
2025-06-01T15:00,19.5,Sao Paulo
2025-06-01T16:00,20.5,Sao Paulo
2025-06-01T17:00,21.1,Sao Paulo
2025-06-01T18:00,21.5,Sao Paulo
2025-06-01T19:00,20.1,Sao Paulo
2025-06-01T20:00,18.6,Sao Paulo
2025-06-01T21:00,17.2,Sao Paulo
2025-06-01T22:00,16.2,Sao Paulo
2025-06-01T23:00,15.4,Sao Paulo
2025-06-02T00:00,14.7,Sao Paulo
2025-06-02T01:00,14.2,Sao Paulo
2025-06-02T02:00,14.0,Sao Paulo
2025-06-02T03:00,13.8,Sao Paulo
2025-06-02T04:00,13.7,Sao Paulo
2025-06-02T05:00,13.7,Sao Paulo
2025-06-02T06:00,13.7,Sao Paulo
2025-06-02T07:00,13.7,Sao Paulo
2025-06-02T08:00,13.6,Sao Paulo
2025-06-02T09:00,13.8,Sao Paulo
2025-06-02T10:00,14.1,Sao Paulo
2025-06-02T11:00,14.7,Sao Paulo
2025-06-02T12:00,15.7,Sao Paulo
2025-06-02T13:00,17.6,Sao Paulo
2025-06-02T14:00,20.0,Sao Paulo
2025-06-02T15:00,21.7,Sao Paulo
2025-06-02T16:00,22.6,Sao Paulo
2025-06-02T17:00,22.9,Sao Paulo
2025-06-02T18:00,22.6,Sao Paulo
2025-06-02T19:00,21.6,Sao Paulo
2025-06-02T20:00,20.1,Sao Paulo
2025-06-02T21:00,18.8,Sao Paulo
2025-06-02T22:00,18.0,Sao Paulo
2025-06-02T23:00,17.5,Sao Paulo
