time,temperature_2m,name
2025-06-01T04:00,31.9,Jakarta
2025-06-01T05:00,32.8,Jakarta
2025-06-01T06:00,33.4,Jakarta
2025-06-01T07:00,34.0,Jakarta
2025-06-01T08:00,34.3,Jakarta
2025-06-01T09:00,34.0,Jakarta
2025-06-01T10:00,32.7,Jakarta
2025-06-01T11:00,30.7,Jakarta
2025-06-01T12:00,29.1,Jakarta
2025-06-01T13:00,28.3,Jakarta
2025-06-01T14:00,27.9,Jakarta
2025-06-01T15:00,27.5,Jakarta
2025-06-01T16:00,27.1,Jakarta
2025-06-01T17:00,26.8,Jakarta
2025-06-01T18:00,26.6,Jakarta
2025-06-01T19:00,27.2,Jakarta
2025-06-01T20:00,26.9,Jakarta
2025-06-01T21:00,26.8,Jakarta
2025-06-01T22:00,26.6,Jakarta
2025-06-01T23:00,26.6,Jakarta
2025-06-02T00:00,26.9,Jakarta
2025-06-02T01:00,27.8,Jakarta
2025-06-02T02:00,29.0,Jakarta
2025-06-02T03:00,30.2,Jakarta
2025-06-02T04:00,31.3,Jakarta
2025-06-02T05:00,32.4,Jakarta
2025-06-02T06:00,33.2,Jakarta
2025-06-02T07:00,33.7,Jakarta
2025-06-02T08:00,34.0,Jakarta
2025-06-02T09:00,33.8,Jakarta
2025-06-02T10:00,32.7,Jakarta
2025-06-02T11:00,31.1,Jakarta
2025-06-02T12:00,29.7,Jakarta
2025-06-02T13:00,28.7,Jakarta
2025-06-02T14:00,28.0,Jakarta
2025-06-02T15:00,27.4,Jakarta
2025-06-02T16:00,27.2,Jakarta
2025-06-02T17:00,27.1,Jakarta
2025-06-02T18:00,27.0,Jakarta
2025-06-02T19:00,26.9,Jakarta
2025-06-02T20:00,26.7,Jakarta
2025-06-02T21:00,26.6,Jakarta
2025-06-02T22:00,26.5,Jakarta
2025-06-02T23:00,26.3,Jakarta
