time,temperature_2m,name
2025-05-30T02:00,15.3,Amsterdam
2025-05-30T03:00,15.3,Amsterdam
2025-05-30T04:00,15.2,Amsterdam
2025-05-30T05:00,15.0,Amsterdam
2025-05-30T06:00,15.4,Amsterdam
2025-05-30T07:00,15.6,Amsterdam
2025-05-30T08:00,15.8,Amsterdam
2025-05-30T09:00,16.2,Amsterdam
2025-05-30T10:00,16.5,Amsterdam
2025-05-30T11:00,16.6,Amsterdam
2025-05-30T12:00,16.8,Amsterdam
2025-05-30T13:00,17.0,Amsterdam
2025-05-30T14:00,17.2,Amsterdam
2025-05-30T15:00,17.4,Amsterdam
2025-05-30T16:00,17.6,Amsterdam
2025-05-30T17:00,17.8,Amsterdam
2025-05-30T18:00,17.5,Amsterdam
2025-05-30T19:00,16.9,Amsterdam
2025-05-30T20:00,15.8,Amsterdam
2025-05-30T21:00,14.8,Amsterdam
2025-05-30T22:00,14.0,Amsterdam
2025-05-30T23:00,13.3,Amsterdam
2025-05-31T00:00,12.7,Amsterdam
2025-05-31T01:00,12.2,Amsterdam
2025-05-31T02:00,11.9,Amsterdam
2025-05-31T03:00,12.0,Amsterdam
2025-05-31T04:00,12.6,Amsterdam
2025-05-31T05:00,13.4,Amsterdam
2025-05-31T06:00,14.6,Amsterdam
2025-05-31T07:00,16.1,Amsterdam
2025-05-31T08:00,17.9,Amsterdam
2025-05-31T09:00,19.4,Amsterdam
2025-05-31T10:00,20.5,Amsterdam
2025-05-31T11:00,21.5,Amsterdam
2025-05-31T12:00,22.2,Amsterdam
2025-05-31T13:00,23.0,Amsterdam
2025-05-31T14:00,23.8,Amsterdam
2025-05-31T15:00,23.9,Amsterdam
2025-05-31T16:00,23.4,Amsterdam
2025-05-31T17:00,22.3,Amsterdam
2025-05-31T18:00,21.1,Amsterdam
2025-05-31T19:00,20.0,Amsterdam
2025-05-31T20:00,18.8,Amsterdam
2025-05-31T21:00,17.8,Amsterdam
2025-05-31T22:00,17.2,Amsterdam
2025-05-31T23:00,16.9,Amsterdam
2025-06-01T00:00,16.5,Amsterdam
2025-06-01T01:00,15.8,Amsterdam
2025-06-01T02:00,15.1,Amsterdam
2025-06-01T03:00,14.6,Amsterdam
2025-06-01T04:00,14.6,Amsterdam
2025-06-01T05:00,14.9,Amsterdam
2025-06-01T06:00,15.4,Amsterdam
2025-06-01T07:00,15.9,Amsterdam
2025-06-01T08:00,16.7,Amsterdam
2025-06-01T09:00,17.2,Amsterdam
2025-06-01T10:00,17.6,Amsterdam
2025-06-01T11:00,17.8,Amsterdam
2025-06-01T12:00,17.8,Amsterdam
2025-06-01T13:00,17.7,Amsterdam
2025-06-01T14:00,17.4,Amsterdam
2025-06-01T15:00,17.0,Amsterdam
2025-06-01T16:00,16.8,Amsterdam
2025-06-01T17:00,16.4,Amsterdam
2025-06-01T18:00,15.9,Amsterdam
2025-06-01T19:00,15.3,Amsterdam
2025-06-01T20:00,14.6,Amsterdam
2025-06-01T21:00,13.9,Amsterdam
2025-06-01T22:00,13.6,Amsterdam
2025-06-01T23:00,13.4,Amsterdam
2025-06-02T00:00,13.1,Amsterdam
2025-06-02T01:00,12.9,Amsterdam
2025-06-02T02:00,12.7,Amsterdam
2025-06-02T03:00,12.7,Amsterdam
2025-06-02T04:00,13.1,Amsterdam
2025-06-02T05:00,13.9,Amsterdam
2025-06-02T06:00,14.6,Amsterdam
2025-06-02T07:00,15.1,Amsterdam
2025-06-02T08:00,15.7,Amsterdam
2025-06-02T09:00,16.2,Amsterdam
2025-06-02T10:00,16.9,Amsterdam
2025-06-02T11:00,17.6,Amsterdam
2025-06-02T12:00,18.0,Amsterdam
2025-06-02T13:00,18.1,Amsterdam
2025-06-02T14:00,18.0,Amsterdam
2025-06-02T15:00,17.7,Amsterdam
2025-06-02T16:00,17.4,Amsterdam
2025-06-02T17:00,17.0,Amsterdam
2025-06-02T18:00,16.4,Amsterdam
2025-06-02T19:00,15.6,Amsterdam
2025-06-02T20:00,14.6,Amsterdam
2025-06-02T21:00,13.6,Amsterdam
2025-06-02T22:00,12.8,Amsterdam
2025-06-02T23:00,11.9,Amsterdam
