time,temperature_2m,name
2025-05-30T09:00,14.7,Sydney
2025-05-30T10:00,14.3,Sydney
2025-05-30T11:00,14.1,Sydney
2025-05-30T12:00,13.9,Sydney
2025-05-30T13:00,13.3,Sydney
2025-05-30T14:00,12.4,Sydney
2025-05-30T15:00,11.8,Sydney
2025-05-30T16:00,11.4,Sydney
2025-05-30T17:00,11.2,Sydney
2025-05-30T18:00,10.7,Sydney
2025-05-30T19:00,10.9,Sydney
2025-05-30T20:00,11.0,Sydney
2025-05-30T21:00,10.9,Sydney
2025-05-30T22:00,11.2,Sydney
2025-05-30T23:00,13.0,Sydney
2025-05-31T00:00,14.5,Sydney
2025-05-31T01:00,15.8,Sydney
2025-05-31T02:00,17.2,Sydney
2025-05-31T03:00,18.1,Sydney
2025-05-31T04:00,18.4,Sydney
2025-05-31T05:00,18.3,Sydney
2025-05-31T06:00,18.0,Sydney
2025-05-31T07:00,17.2,Sydney
2025-05-31T08:00,16.1,Sydney
2025-05-31T09:00,15.1,Sydney
2025-05-31T10:00,14.7,Sydney
2025-05-31T11:00,14.4,Sydney
2025-05-31T12:00,14.0,Sydney
2025-05-31T13:00,13.0,Sydney
2025-05-31T14:00,11.9,Sydney
2025-05-31T15:00,10.9,Sydney
2025-05-31T16:00,10.4,Sydney
2025-05-31T17:00,10.0,Sydney
2025-05-31T18:00,9.7,Sydney
2025-05-31T19:00,9.2,Sydney
2025-05-31T20:00,8.8,Sydney
2025-05-31T21:00,8.9,Sydney
2025-05-31T22:00,9.9,Sydney
2025-05-31T23:00,11.5,Sydney
2025-06-01T00:00,13.2,Sydney
2025-06-01T01:00,15.1,Sydney
2025-06-01T02:00,17.0,Sydney
2025-06-01T03:00,18.4,Sydney
2025-06-01T04:00,18.8,Sydney
2025-06-01T05:00,18.7,Sydney
2025-06-01T06:00,18.2,Sydney
2025-06-01T07:00,17.4,Sydney
2025-06-01T08:00,16.2,Sydney
2025-06-01T09:00,15.0,Sydney
2025-06-01T10:00,14.1,Sydney
2025-06-01T11:00,13.3,Sydney
2025-06-01T12:00,12.5,Sydney
2025-06-01T13:00,11.7,Sydney
2025-06-01T14:00,11.1,Sydney
2025-06-01T15:00,10.6,Sydney
2025-06-01T16:00,10.3,Sydney
2025-06-01T17:00,10.3,Sydney
2025-06-01T18:00,10.2,Sydney
2025-06-01T19:00,10.5,Sydney
2025-06-01T20:00,10.6,Sydney
2025-06-01T21:00,11.0,Sydney
2025-06-01T22:00,11.7,Sydney
2025-06-01T23:00,12.7,Sydney
2025-06-02T00:00,13.8,Sydney
2025-06-02T01:00,15.4,Sydney
2025-06-02T02:00,17.2,Sydney
2025-06-02T03:00,18.5,Sydney
2025-06-02T04:00,19.0,Sydney
2025-06-02T05:00,19.0,Sydney
2025-06-02T06:00,18.7,Sydney
2025-06-02T07:00,17.9,Sydney
2025-06-02T08:00,16.7,Sydney
2025-06-02T09:00,15.6,Sydney
2025-06-02T10:00,14.8,Sydney
2025-06-02T11:00,14.1,Sydney
2025-06-02T12:00,13.6,Sydney
2025-06-02T13:00,13.6,Sydney
2025-06-02T14:00,13.7,Sydney
2025-06-02T15:00,13.9,Sydney
2025-06-02T16:00,13.8,Sydney
2025-06-02T17:00,13.8,Sydney
2025-06-02T18:00,13.6,Sydney
2025-06-02T19:00,13.3,Sydney
2025-06-02T20:00,12.8,Sydney
2025-06-02T21:00,12.9,Sydney
2025-06-02T22:00,13.7,Sydney
2025-06-02T23:00,15.1,Sydney
