time,temperature_2m,name
2025-05-31T02:00,20.6,Medellin
2025-05-31T03:00,20.0,Medellin
2025-05-31T04:00,19.6,Medellin
2025-05-31T05:00,19.4,Medellin
2025-05-31T06:00,19.1,Medellin
2025-05-31T07:00,18.7,Medellin
2025-05-31T08:00,18.3,Medellin
2025-05-31T09:00,18.1,Medellin
2025-05-31T10:00,18.0,Medellin
2025-05-31T11:00,18.1,Medellin
2025-05-31T12:00,18.7,Medellin
2025-05-31T13:00,20.2,Medellin
2025-05-31T14:00,22.2,Medellin
2025-05-31T15:00,24.0,Medellin
2025-05-31T16:00,25.4,Medellin
2025-05-31T17:00,26.4,Medellin
2025-05-31T18:00,27.0,Medellin
2025-05-31T19:00,27.0,Medellin
2025-05-31T20:00,26.5,Medellin
2025-05-31T21:00,25.8,Medellin
2025-05-31T22:00,24.6,Medellin
2025-05-31T23:00,23.2,Medellin
2025-06-01T00:00,22.0,Medellin
2025-06-01T01:00,21.1,Medellin
2025-06-01T02:00,20.4,Medellin
2025-06-01T03:00,19.9,Medellin
2025-06-01T04:00,19.5,Medellin
2025-06-01T05:00,19.3,Medellin
2025-06-01T06:00,19.0,Medellin
2025-06-01T07:00,18.7,Medellin
2025-06-01T08:00,18.4,Medellin
2025-06-01T09:00,18.2,Medellin
2025-06-01T10:00,18.0,Medellin
2025-06-01T11:00,17.9,Medellin
2025-06-01T12:00,18.5,Medellin
2025-06-01T13:00,20.1,Medellin
2025-06-01T14:00,22.4,Medellin
2025-06-01T15:00,24.4,Medellin
2025-06-01T16:00,25.6,Medellin
2025-06-01T17:00,26.5,Medellin
2025-06-01T18:00,27.0,Medellin
2025-06-01T19:00,26.3,Medellin
2025-06-01T20:00,25.7,Medellin
2025-06-01T21:00,24.9,Medellin
2025-06-01T22:00,23.9,Medellin
2025-06-01T23:00,22.8,Medellin
2025-06-02T00:00,21.7,Medellin
2025-06-02T01:00,21.0,Medellin
2025-06-02T02:00,20.4,Medellin
2025-06-02T03:00,19.8,Medellin
2025-06-02T04:00,19.4,Medellin
2025-06-02T05:00,19.0,Medellin
