time,temperature_2m,name
2025-06-02T07:00,32.4,Bangkok
2025-06-02T08:00,31.4,Bangkok
2025-06-02T09:00,30.6,Bangkok
2025-06-02T10:00,30.2,Bangkok
2025-06-02T11:00,29.8,Bangkok
2025-06-02T12:00,29.6,Bangkok
2025-06-02T13:00,29.5,Bangkok
2025-06-02T14:00,29.6,Bangkok
2025-06-02T15:00,29.5,Bangkok
2025-06-02T16:00,29.3,Bangkok
2025-06-02T17:00,29.1,Bangkok
2025-06-02T18:00,28.9,Bangkok
2025-06-02T19:00,28.7,Bangkok
2025-06-02T20:00,28.5,Bangkok
2025-06-02T21:00,28.5,Bangkok
2025-06-02T22:00,28.5,Bangkok
2025-06-02T23:00,28.6,Bangkok
