time,temperature_2m,name
2025-06-01T00:00,11.2,Oslo
2025-06-01T01:00,11.1,Oslo
2025-06-01T02:00,11.1,Oslo
2025-06-01T03:00,11.1,Oslo
2025-06-01T04:00,11.2,Oslo
2025-06-01T05:00,11.4,Oslo
2025-06-01T06:00,11.8,Oslo
2025-06-01T07:00,12.3,Oslo
2025-06-01T08:00,12.9,Oslo
2025-06-01T09:00,13.3,Oslo
2025-06-01T10:00,12.9,Oslo
2025-06-01T11:00,12.3,Oslo
2025-06-01T12:00,12.0,Oslo
2025-06-01T13:00,12.4,Oslo
2025-06-01T14:00,13.1,Oslo
2025-06-01T15:00,13.6,Oslo
2025-06-01T16:00,13.6,Oslo
2025-06-01T17:00,13.4,Oslo
2025-06-01T18:00,13.1,Oslo
2025-06-01T19:00,12.8,Oslo
2025-06-01T20:00,12.4,Oslo
2025-06-01T21:00,11.9,Oslo
2025-06-01T22:00,11.4,Oslo
2025-06-01T23:00,10.8,Oslo
2025-06-02T00:00,10.3,Oslo
2025-06-02T01:00,9.8,Oslo
2025-06-02T02:00,9.4,Oslo
2025-06-02T03:00,9.3,Oslo
2025-06-02T04:00,9.9,Oslo
2025-06-02T05:00,11.1,Oslo
2025-06-02T06:00,11.9,Oslo
2025-06-02T07:00,12.1,Oslo
2025-06-02T08:00,12.0,Oslo
2025-06-02T09:00,12.3,Oslo
2025-06-02T10:00,13.4,Oslo
2025-06-02T11:00,14.8,Oslo
2025-06-02T12:00,15.8,Oslo
2025-06-02T13:00,16.0,Oslo
2025-06-02T14:00,15.8,Oslo
2025-06-02T15:00,15.4,Oslo
2025-06-02T16:00,15.1,Oslo
2025-06-02T17:00,14.6,Oslo
2025-06-02T18:00,13.9,Oslo
2025-06-02T19:00,13.1,Oslo
2025-06-02T20:00,12.2,Oslo
2025-06-02T21:00,11.3,Oslo
2025-06-02T22:00,10.6,Oslo
2025-06-02T23:00,9.9,Oslo
