time,temperature_2m,name
2025-06-02T07:00,40.5,Hanoi
2025-06-02T08:00,40.7,Hanoi
2025-06-02T09:00,40.4,Hanoi
2025-06-02T10:00,39.4,Hanoi
2025-06-02T11:00,37.9,Hanoi
2025-06-02T12:00,36.3,Hanoi
2025-06-02T13:00,34.8,Hanoi
2025-06-02T14:00,33.3,Hanoi
2025-06-02T15:00,32.0,Hanoi
2025-06-02T16:00,31.2,Hanoi
2025-06-02T17:00,30.7,Hanoi
2025-06-02T18:00,30.3,Hanoi
2025-06-02T19:00,29.9,Hanoi
2025-06-02T20:00,29.6,Hanoi
2025-06-02T21:00,29.4,Hanoi
2025-06-02T22:00,29.5,Hanoi
2025-06-02T23:00,29.8,Hanoi
