time,temperature_2m,name
2025-05-31T12:00,21.0,Kyiv
2025-05-31T13:00,21.5,Kyiv
2025-05-31T14:00,21.9,Kyiv
2025-05-31T15:00,22.0,Kyiv
2025-05-31T16:00,21.3,Kyiv
2025-05-31T17:00,20.3,Kyiv
2025-05-31T18:00,19.2,Kyiv
2025-05-31T19:00,18.3,Kyiv
2025-05-31T20:00,17.4,Kyiv
2025-05-31T21:00,16.5,Kyiv
2025-05-31T22:00,15.8,Kyiv
2025-05-31T23:00,15.2,Kyiv
2025-06-01T00:00,14.8,Kyiv
2025-06-01T01:00,14.6,Kyiv
2025-06-01T02:00,14.5,Kyiv
2025-06-01T03:00,14.8,Kyiv
2025-06-01T04:00,15.6,Kyiv
2025-06-01T05:00,16.6,Kyiv
2025-06-01T06:00,17.8,Kyiv
2025-06-01T07:00,19.0,Kyiv
2025-06-01T08:00,20.4,Kyiv
2025-06-01T09:00,21.5,Kyiv
2025-06-01T10:00,22.5,Kyiv
2025-06-01T11:00,23.3,Kyiv
2025-06-01T12:00,23.8,Kyiv
2025-06-01T13:00,23.9,Kyiv
2025-06-01T14:00,23.7,Kyiv
2025-06-01T15:00,23.2,Kyiv
2025-06-01T16:00,22.4,Kyiv
2025-06-01T17:00,21.4,Kyiv
2025-06-01T18:00,20.7,Kyiv
2025-06-01T19:00,20.4,Kyiv
2025-06-01T20:00,19.6,Kyiv
2025-06-01T21:00,18.8,Kyiv
2025-06-01T22:00,18.0,Kyiv
2025-06-01T23:00,17.3,Kyiv
2025-06-02T00:00,16.7,Kyiv
2025-06-02T01:00,16.5,Kyiv
2025-06-02T02:00,16.4,Kyiv
2025-06-02T03:00,16.6,Kyiv
2025-06-02T04:00,16.9,Kyiv
2025-06-02T05:00,17.3,Kyiv
2025-06-02T06:00,17.9,Kyiv
2025-06-02T07:00,18.6,Kyiv
2025-06-02T08:00,19.4,Kyiv
2025-06-02T09:00,20.1,Kyiv
2025-06-02T10:00,20.6,Kyiv
2025-06-02T11:00,21.0,Kyiv
2025-06-02T12:00,21.2,Kyiv
2025-06-02T13:00,21.1,Kyiv
2025-06-02T14:00,20.8,Kyiv
2025-06-02T15:00,20.4,Kyiv
2025-06-02T16:00,20.1,Kyiv
2025-06-02T17:00,19.7,Kyiv
2025-06-02T18:00,19.3,Kyiv
2025-06-02T19:00,18.9,Kyiv
2025-06-02T20:00,18.6,Kyiv
2025-06-02T21:00,18.2,Kyiv
2025-06-02T22:00,18.0,Kyiv
2025-06-02T23:00,17.8,Kyiv
