time,temperature_2m,name
2025-05-30T14:00,17.8,Cape Town
2025-05-30T15:00,17.2,Cape Town
2025-05-30T16:00,16.2,Cape Town
2025-05-30T17:00,15.8,Cape Town
2025-05-30T18:00,15.5,Cape Town
2025-05-30T19:00,15.3,Cape Town
2025-05-30T20:00,15.0,Cape Town
2025-05-30T21:00,14.6,Cape Town
2025-05-30T22:00,14.0,Cape Town
2025-05-30T23:00,13.8,Cape Town
2025-05-31T00:00,13.9,Cape Town
2025-05-31T01:00,13.7,Cape Town
2025-05-31T02:00,13.5,Cape Town
2025-05-31T03:00,13.3,Cape Town
2025-05-31T04:00,13.1,Cape Town
2025-05-31T05:00,12.9,Cape Town
2025-05-31T06:00,13.1,Cape Town
2025-05-31T07:00,14.0,Cape Town
2025-05-31T08:00,15.4,Cape Town
2025-05-31T09:00,16.7,Cape Town
2025-05-31T10:00,17.7,Cape Town
2025-05-31T11:00,18.6,Cape Town
2025-05-31T12:00,19.0,Cape Town
2025-05-31T13:00,19.0,Cape Town
2025-05-31T14:00,18.5,Cape Town
2025-05-31T15:00,17.8,Cape Town
2025-05-31T16:00,16.8,Cape Town
2025-05-31T17:00,15.7,Cape Town
2025-05-31T18:00,14.7,Cape Town
2025-05-31T19:00,14.4,Cape Town
2025-05-31T20:00,14.3,Cape Town
2025-05-31T21:00,14.0,Cape Town
2025-05-31T22:00,13.5,Cape Town
2025-05-31T23:00,12.7,Cape Town
2025-06-01T00:00,12.0,Cape Town
2025-06-01T01:00,11.3,Cape Town
2025-06-01T02:00,10.7,Cape Town
2025-06-01T03:00,10.1,Cape Town
2025-06-01T04:00,9.2,Cape Town
2025-06-01T05:00,8.5,Cape Town
2025-06-01T06:00,8.7,Cape Town
2025-06-01T07:00,10.9,Cape Town
2025-06-01T08:00,14.1,Cape Town
2025-06-01T09:00,16.8,Cape Town
2025-06-01T10:00,18.4,Cape Town
2025-06-01T11:00,19.6,Cape Town
2025-06-01T12:00,20.2,Cape Town
2025-06-01T13:00,20.2,Cape Town
2025-06-01T14:00,19.6,Cape Town
2025-06-01T15:00,18.7,Cape Town
2025-06-01T16:00,17.4,Cape Town
2025-06-01T17:00,15.7,Cape Town
2025-06-01T18:00,14.5,Cape Town
2025-06-01T19:00,14.7,Cape Town
2025-06-01T20:00,14.3,Cape Town
2025-06-01T21:00,14.1,Cape Town
2025-06-01T22:00,13.9,Cape Town
2025-06-01T23:00,13.8,Cape Town
2025-06-02T00:00,13.7,Cape Town
2025-06-02T01:00,13.6,Cape Town
2025-06-02T02:00,13.6,Cape Town
2025-06-02T03:00,13.3,Cape Town
2025-06-02T04:00,12.6,Cape Town
2025-06-02T05:00,11.8,Cape Town
2025-06-02T06:00,11.7,Cape Town
2025-06-02T07:00,12.9,Cape Town
2025-06-02T08:00,14.9,Cape Town
2025-06-02T09:00,16.7,Cape Town
2025-06-02T10:00,18.0,Cape Town
2025-06-02T11:00,19.2,Cape Town
2025-06-02T12:00,19.7,Cape Town
2025-06-02T13:00,19.4,Cape Town
2025-06-02T14:00,18.6,Cape Town
2025-06-02T15:00,17.7,Cape Town
2025-06-02T16:00,17.0,Cape Town
2025-06-02T17:00,16.2,Cape Town
2025-06-02T18:00,15.6,Cape Town
2025-06-02T19:00,15.3,Cape Town
2025-06-02T20:00,15.3,Cape Town
2025-06-02T21:00,15.2,Cape Town
2025-06-02T22:00,15.0,Cape Town
2025-06-02T23:00,14.7,Cape Town
