time,temperature_2m,name
2025-05-30T14:00,8.3,Buenos Aires
2025-05-30T15:00,9.9,Buenos Aires
2025-05-30T16:00,11.1,Buenos Aires
2025-05-30T17:00,11.7,Buenos Aires
2025-05-30T18:00,12.0,Buenos Aires
2025-05-30T19:00,11.9,Buenos Aires
2025-05-30T20:00,11.2,Buenos Aires
2025-05-30T21:00,10.0,Buenos Aires
2025-05-30T22:00,9.0,Buenos Aires
2025-05-30T23:00,8.4,Buenos Aires
2025-05-31T00:00,7.9,Buenos Aires
2025-05-31T01:00,7.5,Buenos Aires
2025-05-31T02:00,7.2,Buenos Aires
2025-05-31T03:00,7.0,Buenos Aires
2025-05-31T04:00,6.7,Buenos Aires
2025-05-31T05:00,6.5,Buenos Aires
2025-05-31T06:00,6.2,Buenos Aires
2025-05-31T07:00,6.0,Buenos Aires
2025-05-31T08:00,5.7,Buenos Aires
2025-05-31T09:00,5.6,Buenos Aires
2025-05-31T10:00,5.4,Buenos Aires
2025-05-31T11:00,5.3,Buenos Aires
2025-05-31T12:00,5.7,Buenos Aires
2025-05-31T13:00,7.2,Buenos Aires
2025-05-31T14:00,9.3,Buenos Aires
2025-05-31T15:00,11.1,Buenos Aires
2025-05-31T16:00,12.3,Buenos Aires
2025-05-31T17:00,13.1,Buenos Aires
2025-05-31T18:00,13.5,Buenos Aires
2025-05-31T19:00,13.3,Buenos Aires
2025-05-31T20:00,12.7,Buenos Aires
2025-05-31T21:00,12.0,Buenos Aires
2025-05-31T22:00,11.3,Buenos Aires
2025-05-31T23:00,10.6,Buenos Aires
2025-06-01T00:00,9.9,Buenos Aires
2025-06-01T01:00,9.3,Buenos Aires
2025-06-01T02:00,8.7,Buenos Aires
2025-06-01T03:00,8.1,Buenos Aires
2025-06-01T04:00,7.7,Buenos Aires
2025-06-01T05:00,7.4,Buenos Aires
2025-06-01T06:00,7.1,Buenos Aires
2025-06-01T07:00,6.8,Buenos Aires
2025-06-01T08:00,6.6,Buenos Aires
2025-06-01T09:00,6.5,Buenos Aires
2025-06-01T10:00,6.4,Buenos Aires
2025-06-01T11:00,6.4,Buenos Aires
2025-06-01T12:00,7.0,Buenos Aires
2025-06-01T13:00,8.5,Buenos Aires
